time_s,x_m,y_m,vx_mps,vy_mps,ax_mps2,ay_mps2,speed_mps,accel_mps2
180.9000000000412,4.741162701668321,63.25312612098234,-5.715406578040712,0.518019325916258,-0.16315817181997175,-0.37481389858424285,5.738834060533008,0.40878606581383675
181.0000000000411,4.792846647497065,63.430673598257755,-5.110101749113742,0.6076626986868061,-0.019320879556855935,-0.3453983993555726,5.1461047250974845,0.34593836252176796
181.10000000004123,5.340451880563552,63.37280962308106,-4.057427034392749,0.4566729040147872,0.22470542144969688,-0.3723438463549595,4.083045956229545,0.43489362647352237
181.20000000004117,5.736422093401653,63.33931814220166,-3.237471429170945,0.3424411905826428,0.40923612005384624,-0.3901603190781966,3.2555317881577843,0.5654195579743649
181.30000000004128,5.863011999582289,62.893439157791576,-2.7499952193212764,-0.1728930057665028,0.5125642783591301,-0.5003759553474048,2.7554247762791224,0.7163087575477798
181.4000000000412,5.92607159563174,62.52412319005812,-2.3645433988567985,-0.5711000885331663,0.5898940142091089,-0.580939167984484,2.4325338222108757,0.8279282969546583
181.50000000004133,5.447215034405307,62.35635238359076,-2.5499543251797903,-0.7365322773380839,0.5333420293435026,-0.6057762555205114,2.6541942008948674,0.8071050687591409
181.60000000004123,5.006916042496381,62.20540457880412,-2.683861527498297,-0.8710876296510813,0.49001609269758223,-0.6228940201438051,2.821685020925729,0.7925356341726955
181.70000000004137,5.467342299016102,61.56656259837722,-1.9113140963122923,-1.479868481917935,0.6574379318918964,-0.7493471084401633,2.4172571850211075,0.99686795676154
181.80000000004128,6.5425743841606865,61.52832271617955,-0.5873916406496693,-1.4417495688282826,0.948568886319173,-0.7231875411076726,1.5568142980849222,1.1928047416514398
181.90000000004144,7.341810257233823,61.950152285469095,0.35738898944603104,-0.9466565913941531,1.1452334121316783,-0.5918936924000815,1.0118723199135609,1.2891461171511043
182.00000000004133,7.7359114825324795,62.61036305354188,0.8231811253015453,-0.2509486122068568,1.226513775958305,-0.41721739872473185,0.8605825765266607,1.2955332494436917
182.10000000004143,8.151983158200602,62.383129745725014,1.2721831300797817,-0.49194699847814494,1.3020283053358475,-0.46332817932492093,1.3639874507381828,1.3820096633715282
182.20000000004137,8.513005700359777,62.198587619686066,1.6287987038475737,-0.6707947680660762,1.354418128815036,-0.49399091864962663,1.7615194686748021,1.4416918864206476
182.3000000000415,8.056240060388001,61.95726963490334,1.1402518818507326,-0.8912963720079539,1.2100329057603152,-0.5335824640569595,1.4472676244629663,1.3224560026601446
182.40000000004144,7.686082929448766,61.75250172169039,0.7729235901738186,-1.0571869337719484,1.0970374752553937,-0.5596214053864556,1.3096011183506675,1.2315304866228203
182.50000000004155,7.397084046090907,61.3826966840517,0.5122924899715353,-1.373424153109978,1.0113454023468165,-0.6198466614367635,1.4658572575892566,1.1861827036938053
182.60000000004143,7.158193894226388,61.06498209885051,0.3193954627882764,-1.6119943710047635,0.9433092057339619,-0.6607069317248472,1.643331772284824,1.1516796026897846
182.7000000000416,6.35573001950125,60.75228174342285,-0.42213985330132425,-1.8256878049497887,0.7498974570600079,-0.6948654743055864,1.8738564557851387,1.0223425176950207
182.8000000000415,5.844289269062229,60.75233853888369,-0.8182923705040861,-1.7097960608975566,0.6408794767343736,-0.6519706450264199,1.8955223484533221,0.9142167279565008
182.90000000004164,4.836718327524251,61.09725478493816,-1.679548488923717,-1.2578504726949127,0.4267633824384351,-0.5323085981743667,2.0983495748575254,0.6822605281566957
183.00000000004155,3.9614813864125624,61.41088257936332,-2.3435372635260316,-0.8707211137477673,0.2632475838483358,-0.43041329935511086,2.5000644318619534,0.5045343384386626
183.1000000000417,3.6126712009401536,61.834909695804,-2.4325362876564847,-0.40250130738080936,0.23656272272866147,-0.31211218122876583,2.465611504923039,0.3916323983740052
183.2000000000416,3.27143387259138,62.194138283424664,-2.507662005379456,-0.03422829645047093,0.21370548004487605,-0.21967520995294237,2.507895593819969,0.30647549668624446
183.3000000000417,3.6206176366590723,62.82866286698201,-1.88973221341551,0.5803720392416,0.35174379467095923,-0.07237927082868836,1.9768458570039638,0.35911343045786875
183.40000000004164,3.871202643505502,63.37871875269224,-1.41845591460754,1.0636054595530888,0.45265376222332654,0.041111281622298726,1.7729280175112156,0.4545168488973316
183.50000000004175,4.414503896707826,64.4236837973298,-0.6929548783461561,2.0024768403416404,0.610054028854234,0.2574061947571275,2.1189855968194724,0.6621358374386835
183.6000000000417,4.845539406954865,65.33784647761186,-0.1365969788493394,2.738082173894989,0.7246740342777102,0.4216623516032404,2.741487319983858,0.8384220862524475
183.70000000004185,5.328689827994226,66.33061591778174,0.42714481661794135,3.494321686439062,0.8383504038633846,0.586892331236704,3.520331908028262,1.0233640643106212
183.8000000000417,5.894245229314403,67.05521914254473,1.027617936105088,3.923804147689791,0.9578956970305744,0.6726904691478836,4.056135798026552,1.1705027268964774
183.90000000004187,6.541402462112958,67.35082194571365,1.6609211169413078,3.8913204327296986,1.082271396042359,0.6496085987922822,4.230961317110003,1.262260950166941
184.00000000004175,6.501041596665211,67.5199000058918,1.5581054371594207,3.7338451314886414,1.03343803138163,0.5981389197891536,4.0458981721302845,1.19405373918952
184.10000000004192,6.617378769403255,67.5042449509193,1.6169817752100364,3.4031488780387837,1.0231486695143288,0.5077784688109769,3.7677649007678324,1.1422224710260964
184.20000000004185,6.722382348436594,67.54530132609544,1.6577259730718175,3.1532995547423557,1.0089017837647607,0.43821611046633524,3.5624925942007577,1.0999618942290499
184.300000000042,6.86296280915595,68.42171553070612,1.7284967500731294,3.7538471976733563,1.0019324316920604,0.5670373866898364,4.132683123407054,1.1512601771886337
184.40000000004187,6.991368698732923,69.2111086307598,1.7794283039129115,4.220129784715942,0.9905337304909225,0.6618101599029945,4.579941100998243,1.1912807221604362
184.500000000042,6.635389325300221,68.53968362141292,1.3416963192234659,3.193816454536873,0.8663265426072893,0.409017030283841,3.4641900291826193,0.9580274575856956
184.60000000004192,6.346762554655261,68.01929837749206,1.002857148894457,2.396170351804896,0.7678762810750978,0.21498479121853017,2.5975670955641394,0.7974035637573973
184.70000000004205,5.543093258038543,67.43484695686139,0.17537040304079543,1.5957249866007681,0.5586355194825358,0.024794555903436544,1.605332679267669,0.5591854912548887
184.800000000042,5.400291002875412,66.55768095972395,0.06873403638951145,0.5653624605952596,0.5210345349743111,-0.2141955659632289,0.5695253107709272,0.5633442350057419
184.9000000000421,4.719384509903419,65.85211566006805,-0.5668705761634201,-0.21413672913573434,0.36190522241468714,-0.3896082110104007,0.6059676467310765,0.5317611758089802
